Radius_au,Free,Confined,Plasma_mu_0.1,Plasma_mu_0.2,Plasma_mu_0.3,Plasma_mu_0.5,Hybrid_mu_0.1,Hybrid_mu_0.2,Hybrid_mu_0.3,Hybrid_mu_0.4,Hybrid_mu_0.5
0.2600532972162027,-0.3817528633169169,-0.3801609083595942,-0.3404606799486162,-0.28878506239573043,-0.21950582381444486,-0.0018855872175868795,-0.3367731754124471,-0.2771756721835312,-0.17614662438100168,-0.07529122281813773,-0.03850739120052566
0.27005496249374894,-0.3748635203277699,-0.37330293623087935,-0.3351913265850962,-0.28506841245937087,-0.21726056152018536,-0.0018765480051815332,-0.33156474717012324,-0.2736150240144607,-0.17435637626547348,-0.07473246428287833,-0.03832510831088833
0.2800566277712952,-0.3665060453878547,-0.3649831144151115,-0.3286540894183036,-0.2803134658736061,-0.21425588173560162,-0.0018615474738654363,-0.32510240883897445,-0.26905824640226544,-0.1719574896830567,-0.07392469894647588,-0.03802124920939927
0.29005829304884145,-0.35677608330212474,-0.3552966749241151,-0.3209289723466054,-0.2745836932310316,-0.21053678738316653,-0.0018409191938634753,-0.31746527856429513,-0.2635662274666062,-0.16898602779858116,-0.07288224937798296,-0.037602617526457584
0.3000599583263877,-0.34576784175155995,-0.3443374183770921,-0.3120947904333902,-0.2679416255910062,-0.20614761213723062,-0.001814991561466996,-0.30873129812236255,-0.25719895282382416,-0.16547751538808342,-0.07161922031266166,-0.037075910956479635
0.31006162360393397,-0.33357358470224724,-0.332197209606586,-0.30222874465413224,-0.2604485159279998,-0.20113177956965106,-0.0017840860040467393,-0.2989768123904449,-0.2500151808352747,-0.16146674587453136,-0.07014942180144183,-0.0364476846569984
0.3200632888814802,-0.3202832345411949,-0.31896558152801285,-0.2914060887395501,-0.2521640746736186,-0.1955316156443547,-0.0017485155944430757,-0.2882762399018127,-0.2420721889484823,-0.15698763113729963,-0.06848630964158853,-0.03572432300120401
0.3300649541590265,-0.30598406511360754,-0.30472942952293053,-0.279699872866825,-0.24314626695871752,-0.18938820554228936,-0.001708584003969159,-0.27670181940444233,-0.2334255792383757,-0.15207308686274118,-0.06664294013369783,-0.03491201823962739
0.34006661943657274,-0.290760470637843,-0.2895727813758797,-0.2671807513687742,-0.23345116114512057,-0.1827412872544835,-0.0016645847349024908,-0.2643234197336336,-0.22412913315890168,-0.14675494737120748,-0.0646319366917783,-0.034016754864261804
0.350068284714119,-0.2746937978330691,-0.27357663015347566,-0.25391684366355105,-0.2231328199009785,-0.1756291756012908,-0.0016168005830630718,-0.25120840231925384,-0.21423470711261702,-0.1410639048346667,-0.06246546623613289,-0.03304429866687399
0.36006994999166525,-0.2578622305819794,-0.2568188193933725,-0.23997363931735902,-0.21224322647180222,-0.16808871135924114,-0.0015655032892030066,-0.2374215273395577,-0.20379216178741044,-0.13502946861983003,-0.060155223636109555,-0.03200018964913481
0.3700716152692115,-0.2403407181262905,-0.23937397163901075,-0.22541393959193012,-0.20083223997409527,-0.1601552310355726,-0.0015109533447292202,-0.22302489595708463,-0.1928493193369439,-0.12867994118036852,-0.057712422752390205,-0.03088973808093077
0.38007328054675776,-0.22220093920589265,-0.22131345276323888,-0.21029782904064398,-0.18894757452643135,-0.15186255355138806,-0.0014533999229685737,-0.208077922271016,-0.18145194342941964,-0.12204240749995432,-0.0551477928653537,-0.029718023119308084
